price,miles,year,make,model,engine_size,state
22498.0,48035.0,2019.0,honda,Civic,1.5,QC
22690.0,19519.0,2019.0,honda,Civic,1.5,ON
25900.0,12010.0,2019.0,honda,Civic,1.5,ON
29485.0,9500.0,2020.0,honda,Civic,1.5,QC
25998.0,22838.0,2020.0,honda,Civic,1.5,QC
25998.0,22838.0,2020.0,honda,Civic,1.5,QC
27548.0,10700.0,2020.0,honda,Civic,1.5,ON
27548.0,10700.0,2020.0,honda,Civic,1.5,ON
26000.0,21953.0,2020.0,honda,Civic,1.5,ON
27998.0,1768.0,2020.0,honda,Civic,1.5,BC
27998.0,1768.0,2020.0,honda,Civic,1.5,MB
27998.0,1768.0,2020.0,honda,Civic,1.5,BC
22990.0,3800.0,2020.0,honda,Civic,1.5,BC
31864.0,120.0,2021.0,honda,Civic,1.5,ON
31200.0,15.0,2021.0,honda,Civic,1.5,BC
16422.0,94510.0,2016.0,honda,Civic,1.5,QC
16693.0,137176.0,2016.0,honda,Civic,1.5,NS
16693.0,137176.0,2016.0,honda,Civic,1.5,NS
18995.0,83651.0,2016.0,honda,Civic,1.5,AB
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
18995.0,83651.0,2016.0,honda,Civic,1.5,BC
14495.0,112000.0,2016.0,honda,Civic,1.5,QC
19198.0,29265.0,2016.0,honda,Civic,1.5,ON
15995.0,83552.0,2016.0,honda,Civic,1.5,QC
18498.0,68750.0,2016.0,honda,Civic,1.5,AB
16300.0,81567.0,2017.0,honda,Civic,1.5,ON
20448.0,62234.0,2017.0,honda,Civic,1.5,BC
19555.0,46591.0,2017.0,honda,Civic,1.5,ON
17990.0,94067.0,2017.0,honda,Civic,1.5,ON
22200.0,27624.0,2017.0,honda,Civic,1.5,AB
17995.0,94000.0,2017.0,honda,Civic,1.5,ON
19988.0,67426.0,2017.0,honda,Civic,1.5,ON
19988.0,67426.0,2017.0,honda,Civic,1.5,ON
21293.0,20800.0,2017.0,honda,Civic,1.5,NS
21293.0,20800.0,2017.0,honda,Civic,1.5,NS
19877.0,47000.0,2017.0,honda,Civic,1.5,QC
23998.0,35670.0,2018.0,honda,Civic,1.5,MB
23998.0,35670.0,2018.0,honda,Civic,1.5,MB
19977.0,44330.0,2018.0,honda,Civic,1.5,QC
19128.0,36912.0,2018.0,honda,Civic,1.5,QC
21990.0,74006.0,2018.0,honda,Civic,1.5,AB
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
20850.0,57170.0,2018.0,honda,Civic,1.5,SK
24900.0,33659.0,2018.0,honda,Civic,1.5,BC
24900.0,33659.0,2018.0,honda,Civic,1.5,BC
24900.0,42154.0,2019.0,honda,Civic,1.5,ON
24995.0,32349.0,2019.0,honda,Civic,1.5,ON
24995.0,32349.0,2019.0,honda,Civic,1.5,ON
23800.0,48956.0,2019.0,honda,Civic,1.5,ON
22590.0,21202.0,2019.0,honda,Civic,1.5,ON
23888.0,8780.0,2019.0,honda,Civic,1.5,QC
30715.0,2000.0,2020.0,honda,Civic,1.5,QC
24995.0,15700.0,2020.0,honda,Civic,1.5,ON
28790.0,24159.0,2020.0,honda,Civic,1.5,ON
27490.0,7207.0,2020.0,honda,Civic,1.5,BC
27490.0,7207.0,2020.0,honda,Civic,1.5,BC
27490.0,7207.0,2020.0,honda,Civic,1.5,BC
26660.0,6171.0,2020.0,honda,Civic,1.5,ON
31025.0,3.0,2020.0,honda,Civic,1.5,BC
29298.0,7893.0,2021.0,honda,Civic,1.5,ON
29298.0,7893.0,2021.0,honda,Civic,1.5,ON
15995.0,70000.0,2016.0,honda,Civic,1.5,QC
13990.0,150721.0,2016.0,honda,Civic,1.5,ON
15987.0,105382.0,2016.0,honda,Civic,1.5,ON
15987.0,105382.0,2016.0,honda,Civic,1.5,ON
16339.0,68475.0,2016.0,honda,Civic,1.5,QC
16995.0,81318.0,2016.0,honda,Civic,1.5,QC
14690.0,130690.0,2016.0,honda,Civic,1.5,ON
16995.0,72451.0,2016.0,honda,Civic,1.5,QC
21777.0,46843.0,2016.0,honda,Civic,1.5,AB
18495.0,53043.0,2016.0,honda,Civic,1.5,QC
17999.0,85000.0,2017.0,honda,Civic,1.5,ON
19200.0,30550.0,2017.0,honda,Civic,1.5,ON
16895.0,51000.0,2017.0,honda,Civic,1.5,QC
16895.0,51000.0,2017.0,honda,Civic,1.5,QC
18995.0,56225.0,2017.0,honda,Civic,1.5,PE
18995.0,56225.0,2017.0,honda,Civic,1.5,PE
17987.0,50081.0,2017.0,honda,Civic,1.5,PE
16900.0,57752.0,2017.0,honda,Civic,1.5,ON
20999.0,63028.0,2018.0,honda,Civic,1.5,ON
20999.0,63028.0,2018.0,honda,Civic,1.5,ON
19895.0,49551.0,2018.0,honda,Civic,1.5,QC
19849.0,52122.0,2018.0,honda,Civic,1.5,ON
19849.0,52122.0,2018.0,honda,Civic,1.5,ON
16998.0,130973.0,2018.0,honda,Civic,1.5,NS
22995.0,22433.0,2018.0,honda,Civic,1.5,ON
22387.0,22378.0,2019.0,honda,Civic,1.5,ON
22387.0,22378.0,2019.0,honda,Civic,1.5,ON
23895.0,51248.0,2019.0,honda,Civic,1.5,NB
27553.0,34998.0,2019.0,honda,Civic,1.5,AB
19541.0,95660.0,2019.0,honda,Civic,1.5,ON
24995.0,38932.0,2019.0,honda,Civic,1.5,NB
24995.0,38932.0,2019.0,honda,Civic,1.5,NB
25000.0,21509.0,2019.0,honda,Civic,1.5,BC
25000.0,21509.0,2019.0,honda,Civic,1.5,BC
27434.0,818.0,2019.0,honda,Civic,1.5,QC
22900.0,24492.0,2019.0,honda,Civic,1.5,ON
23790.0,4246.0,2019.0,honda,Civic,1.5,ON
23790.0,4246.0,2019.0,honda,Civic,1.5,ON
21995.0,43512.0,2019.0,honda,Civic,1.5,ON
21995.0,43512.0,2019.0,honda,Civic,1.5,ON
20799.0,78513.0,2019.0,honda,Civic,1.5,ON
20799.0,78513.0,2019.0,honda,Civic,1.5,ON
20799.0,78513.0,2019.0,honda,Civic,1.5,ON
20799.0,78513.0,2019.0,honda,Civic,1.5,ON
20799.0,78513.0,2019.0,honda,Civic,1.5,ON
31025.0,3.0,2020.0,honda,Civic,1.5,BC
25950.0,21980.0,2020.0,honda,Civic,1.5,ON
28995.0,13813.0,2020.0,honda,Civic,1.5,ON
27395.0,15154.0,2020.0,honda,Civic,1.5,BC
27165.0,20.0,2020.0,honda,Civic,1.5,BC
27165.0,20.0,2020.0,honda,Civic,1.5,BC
27165.0,20.0,2020.0,honda,Civic,1.5,BC
31200.0,6.0,2021.0,honda,Civic,1.5,BC
18500.0,70672.0,2016.0,honda,Civic,1.5,AB
17750.0,84255.0,2016.0,honda,Civic,1.5,BC
15490.0,155281.0,2016.0,honda,Civic,1.5,ON
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16757.0,114820.0,2016.0,honda,Civic,1.5,SK
16440.0,112646.0,2016.0,honda,Civic,1.5,ON
15491.0,76358.0,2016.0,honda,Civic,1.5,ON
15491.0,76358.0,2016.0,honda,Civic,1.5,ON
15491.0,76358.0,2016.0,honda,Civic,1.5,ON
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,AB
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
16995.0,95153.0,2016.0,honda,Civic,1.5,BC
13895.0,49656.0,2016.0,honda,Civic,1.5,QC
16485.0,42794.0,2016.0,honda,Civic,1.5,QC
16487.0,54477.0,2016.0,honda,Civic,1.5,QC
17500.0,62000.0,2016.0,honda,Civic,1.5,BC
12875.0,131664.0,2017.0,honda,Civic,1.5,ON
15900.0,76218.0,2017.0,honda,Civic,1.5,ON
14888.0,79837.0,2017.0,honda,Civic,1.5,ON
15288.0,79837.0,2017.0,honda,Civic,1.5,ON
17998.0,66521.0,2017.0,honda,Civic,1.5,ON
17893.0,49422.0,2017.0,honda,Civic,1.5,QC
21900.0,53609.0,2017.0,honda,Civic,1.5,AB
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20995.0,72388.0,2017.0,honda,Civic,1.5,SK
20899.0,75000.0,2017.0,honda,Civic,1.5,PE
18995.0,88220.0,2017.0,honda,Civic,1.5,ON
18995.0,88220.0,2017.0,honda,Civic,1.5,ON
21989.0,104908.0,2017.0,honda,Civic,1.5,AB
17149.0,91519.0,2017.0,honda,Civic,1.5,ON
17149.0,91519.0,2017.0,honda,Civic,1.5,ON
22998.0,30106.0,2017.0,honda,Civic,1.5,AB
22998.0,30106.0,2017.0,honda,Civic,1.5,AB
20995.0,58550.0,2017.0,honda,Civic,1.5,BC
20995.0,58550.0,2017.0,honda,Civic,1.5,SK
18995.0,33897.0,2017.0,honda,Civic,1.5,NB
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
21295.0,71054.0,2017.0,honda,Civic,1.5,SK
18485.0,45653.0,2017.0,honda,Civic,1.5,QC
18485.0,45653.0,2017.0,honda,Civic,1.5,QC
19850.0,65382.0,2017.0,honda,Civic,1.5,AB
19850.0,65382.0,2017.0,honda,Civic,1.5,AB
20678.0,34890.0,2017.0,honda,Civic,1.5,BC
17498.0,91672.0,2017.0,honda,Civic,1.5,ON
22995.0,46062.0,2018.0,honda,Civic,1.5,BC
22995.0,46062.0,2018.0,honda,Civic,1.5,BC
22995.0,46062.0,2018.0,honda,Civic,1.5,BC
22995.0,46062.0,2018.0,honda,Civic,1.5,BC
22995.0,46062.0,2018.0,honda,Civic,1.5,BC
18788.0,41283.0,2018.0,honda,Civic,1.5,QC
18898.0,62548.0,2018.0,honda,Civic,1.5,QC
15995.0,112458.0,2018.0,honda,Civic,1.5,ON
17899.0,96079.0,2018.0,honda,Civic,1.5,ON
23995.0,20600.0,2018.0,honda,Civic,1.5,BC
23990.0,15035.0,2018.0,honda,Civic,1.5,MB
23990.0,15035.0,2018.0,honda,Civic,1.5,MB
22995.0,35590.0,2018.0,honda,Civic,1.5,NS
20775.0,33339.0,2018.0,honda,Civic,1.5,QC
20775.0,33339.0,2018.0,honda,Civic,1.5,QC
21988.0,48000.0,2019.0,honda,Civic,1.5,ON
22750.0,42340.0,2019.0,honda,Civic,1.5,AB
22990.0,22197.0,2019.0,honda,Civic,1.5,ON
22694.0,40488.0,2019.0,honda,Civic,1.5,ON
22694.0,40488.0,2019.0,honda,Civic,1.5,ON
22694.0,40488.0,2019.0,honda,Civic,1.5,ON
22995.0,18305.0,2019.0,honda,Civic,1.5,ON
21500.0,47040.0,2019.0,honda,Civic,1.5,ON
21500.0,47040.0,2019.0,honda,Civic,1.5,ON
28888.0,1010.0,2020.0,honda,Civic,1.5,BC
30795.0,9650.0,2020.0,honda,Civic,1.5,QC
21695.0,9633.0,2020.0,honda,Civic,1.5,QC
23892.0,38667.0,2020.0,honda,Civic,1.5,ON
23892.0,38667.0,2020.0,honda,Civic,1.5,ON
28965.0,300.0,2020.0,honda,Civic,1.5,AB
30970.0,200.0,2021.0,honda,Civic,1.5,ON
16998.0,62470.0,2016.0,honda,Civic,1.5,AB
21995.0,23921.0,2016.0,honda,Civic,1.5,ON
18495.0,21500.0,2017.0,honda,Civic,1.5,QC
18500.0,72094.0,2017.0,honda,Civic,1.5,NB
21988.0,60372.0,2017.0,honda,Civic,1.5,AB
18290.0,42969.0,2017.0,honda,Civic,1.5,QC
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
17356.0,92515.0,2017.0,honda,Civic,1.5,ON
20444.0,46554.0,2017.0,honda,Civic,1.5,ON
17490.0,51696.0,2017.0,honda,Civic,1.5,ON
16488.0,102000.0,2017.0,honda,Civic,1.5,ON
17648.0,47874.0,2017.0,honda,Civic,1.5,QC
17648.0,47874.0,2017.0,honda,Civic,1.5,QC
17490.0,68369.0,2017.0,honda,Civic,1.5,QC
17975.0,88000.0,2017.0,honda,Civic,1.5,ON
19999.0,76139.0,2017.0,honda,Civic,1.5,ON
19999.0,76139.0,2017.0,honda,Civic,1.5,ON
17990.0,45350.0,2017.0,honda,Civic,1.5,QC
24988.0,47886.0,2018.0,honda,Civic,1.5,MB
24988.0,47886.0,2018.0,honda,Civic,1.5,MB
17399.0,82828.0,2018.0,honda,Civic,1.5,ON
20651.0,44326.0,2018.0,honda,Civic,1.5,ON
20651.0,44326.0,2018.0,honda,Civic,1.5,ON
17500.0,135000.0,2018.0,honda,Civic,1.5,ON
18463.0,65159.0,2018.0,honda,Civic,1.5,ON
18463.0,65159.0,2018.0,honda,Civic,1.5,ON
21990.0,26534.0,2018.0,honda,Civic,1.5,BC
21923.0,35725.0,2018.0,honda,Civic,1.5,ON
21923.0,35725.0,2018.0,honda,Civic,1.5,ON
23500.0,70346.0,2018.0,honda,Civic,1.5,BC
18995.0,76441.0,2018.0,honda,Civic,1.5,NS
20495.0,47874.0,2018.0,honda,Civic,1.5,ON
19988.0,86818.0,2018.0,honda,Civic,1.5,QC
19988.0,86818.0,2018.0,honda,Civic,1.5,QC
20200.0,63321.0,2018.0,honda,Civic,1.5,ON
20996.0,61549.0,2018.0,honda,Civic,1.5,QC
20998.0,61549.0,2018.0,honda,Civic,1.5,QC
20996.0,61549.0,2018.0,honda,Civic,1.5,QC
20996.0,61549.0,2018.0,honda,Civic,1.5,QC
23888.0,29896.0,2019.0,honda,Civic,1.5,BC
23888.0,29896.0,2019.0,honda,Civic,1.5,BC
20406.0,79101.0,2019.0,honda,Civic,1.5,ON
24998.0,29932.0,2019.0,honda,Civic,1.5,NB
22788.0,31561.0,2019.0,honda,Civic,1.5,NL
23577.0,12527.0,2019.0,honda,Civic,1.5,QC
21987.0,32671.0,2019.0,honda,Civic,1.5,ON
26899.0,10234.0,2019.0,honda,Civic,1.5,QC
27165.0,18166.0,2019.0,honda,Civic,1.5,SK
22008.0,35914.0,2019.0,honda,Civic,1.5,ON
22008.0,35914.0,2019.0,honda,Civic,1.5,ON
32990.0,2153.0,2020.0,honda,Civic,1.5,BC
32990.0,2153.0,2020.0,honda,Civic,1.5,BC
32990.0,2153.0,2020.0,honda,Civic,1.5,AB
31025.0,7.0,2020.0,honda,Civic,1.5,BC
29300.0,10200.0,2021.0,honda,Civic,1.5,ON
29300.0,10200.0,2021.0,honda,Civic,1.5,ON
16995.0,106498.0,2016.0,honda,Civic,1.5,BC
17998.0,37457.0,2016.0,honda,Civic,1.5,QC
17000.0,86297.0,2016.0,honda,Civic,1.5,QC
19995.0,82426.0,2016.0,honda,Civic,1.5,BC
19995.0,82426.0,2016.0,honda,Civic,1.5,BC
18390.0,23761.0,2016.0,honda,Civic,1.5,ON
18800.0,21018.0,2016.0,honda,Civic,1.5,ON
16787.0,83107.0,2016.0,honda,Civic,1.5,ON
17666.0,60200.0,2016.0,honda,Civic,1.5,ON
19066.0,122066.0,2017.0,honda,Civic,1.5,AB
19066.0,122066.0,2017.0,honda,Civic,1.5,AB
19066.0,122066.0,2017.0,honda,Civic,1.5,AB
19800.0,33290.0,2017.0,honda,Civic,1.5,ON
16390.0,91689.0,2017.0,honda,Civic,1.5,QC
16995.0,81432.0,2017.0,honda,Civic,1.5,ON
20905.0,81325.0,2017.0,honda,Civic,1.5,AB
17850.0,99000.0,2017.0,honda,Civic,1.5,ON
17850.0,99000.0,2017.0,honda,Civic,1.5,ON
18995.0,64000.0,2017.0,honda,Civic,1.5,QC
17995.0,61351.0,2017.0,honda,Civic,1.5,QC
17488.0,71763.0,2017.0,honda,Civic,1.5,QC
17488.0,71763.0,2017.0,honda,Civic,1.5,QC
18888.0,51599.0,2017.0,honda,Civic,1.5,ON
16995.0,91000.0,2017.0,honda,Civic,1.5,MB
16995.0,91000.0,2017.0,honda,Civic,1.5,NS
15999.0,112757.0,2017.0,honda,Civic,1.5,BC
15999.0,112757.0,2017.0,honda,Civic,1.5,ON
19900.0,85425.0,2017.0,honda,Civic,1.5,BC
18988.0,67980.0,2017.0,honda,Civic,1.5,ON
19888.0,58728.0,2018.0,honda,Civic,1.5,QC
22900.0,30885.0,2018.0,honda,Civic,1.5,BC
20921.0,57710.0,2018.0,honda,Civic,1.5,ON
20921.0,57710.0,2018.0,honda,Civic,1.5,ON
20921.0,57710.0,2018.0,honda,Civic,1.5,ON
23991.0,31953.0,2018.0,honda,Civic,1.5,MB
23991.0,31953.0,2018.0,honda,Civic,1.5,MB
23991.0,31953.0,2018.0,honda,Civic,1.5,MB
22995.0,21749.0,2018.0,honda,Civic,1.5,BC
22995.0,21749.0,2018.0,honda,Civic,1.5,BC
20485.0,25000.0,2018.0,honda,Civic,1.5,QC
22200.0,37990.0,2019.0,honda,Civic,1.5,ON
23499.0,57976.0,2019.0,honda,Civic,1.5,SK
23499.0,57976.0,2019.0,honda,Civic,1.5,SK
23499.0,57976.0,2019.0,honda,Civic,1.5,SK
23499.0,57976.0,2019.0,honda,Civic,1.5,SK
23995.0,24857.0,2019.0,honda,Civic,1.5,BC
23700.0,45155.0,2019.0,honda,Civic,1.5,AB
24500.0,29500.0,2019.0,honda,Civic,1.5,NB
23888.0,20352.0,2019.0,honda,Civic,1.5,ON
23444.0,24118.0,2019.0,honda,Civic,1.5,QC
24829.0,20.0,2019.0,honda,Civic,1.5,NS
27799.0,7183.0,2020.0,honda,Civic,1.5,QC
26995.0,9901.0,2020.0,honda,Civic,1.5,ON
26995.0,9901.0,2020.0,honda,Civic,1.5,ON
16995.0,45289.0,2016.0,honda,Civic,1.5,ON
16995.0,45289.0,2016.0,honda,Civic,1.5,ON
16588.0,87000.0,2016.0,honda,Civic,1.5,ON
16495.0,85000.0,2016.0,honda,Civic,1.5,NB
15288.0,81313.0,2016.0,honda,Civic,1.5,QC
18295.0,99803.0,2016.0,honda,Civic,1.5,BC
16199.0,81140.0,2016.0,honda,Civic,1.5,ON
17000.0,104359.0,2017.0,honda,Civic,1.5,ON
19665.0,27820.0,2017.0,honda,Civic,1.5,QC
19665.0,27820.0,2017.0,honda,Civic,1.5,QC
19500.0,45650.0,2017.0,honda,Civic,1.5,NS
18991.0,96339.0,2017.0,honda,Civic,1.5,MB
18991.0,96339.0,2017.0,honda,Civic,1.5,MB
18991.0,96339.0,2017.0,honda,Civic,1.5,MB
19980.0,136003.0,2017.0,honda,Civic,1.5,AB
19980.0,136003.0,2017.0,honda,Civic,1.5,AB
19980.0,136003.0,2017.0,honda,Civic,1.5,AB
17895.0,71089.0,2017.0,honda,Civic,1.5,ON
14900.0,144749.0,2017.0,honda,Civic,1.5,ON
18450.0,64551.0,2017.0,honda,Civic,1.5,ON
20890.0,60739.0,2017.0,honda,Civic,1.5,MB
20890.0,60739.0,2017.0,honda,Civic,1.5,MB
18989.0,45513.0,2017.0,honda,Civic,1.5,NS
20000.0,84535.0,2017.0,honda,Civic,1.5,AB
17490.0,73663.0,2017.0,honda,Civic,1.5,ON
17490.0,73663.0,2017.0,honda,Civic,1.5,ON
19999.0,57737.0,2017.0,honda,Civic,1.5,ON
19999.0,57737.0,2017.0,honda,Civic,1.5,ON
19999.0,57737.0,2017.0,honda,Civic,1.5,ON
20485.0,68131.0,2017.0,honda,Civic,1.5,BC
19888.0,34000.0,2017.0,honda,Civic,1.5,ON
22900.0,41980.0,2017.0,honda,Civic,1.5,AB
22900.0,41980.0,2017.0,honda,Civic,1.5,AB
18962.0,76369.0,2017.0,honda,Civic,1.5,ON
18999.0,52371.0,2017.0,honda,Civic,1.5,ON
21800.0,56249.0,2018.0,honda,Civic,1.5,ON
20995.0,52696.0,2018.0,honda,Civic,1.5,BC
20995.0,52696.0,2018.0,honda,Civic,1.5,BC
19477.0,28500.0,2018.0,honda,Civic,1.5,QC
22786.0,37700.0,2018.0,honda,Civic,1.5,ON
18300.0,81162.0,2018.0,honda,Civic,1.5,ON
21992.0,49168.0,2018.0,honda,Civic,1.5,NB
23278.0,42452.0,2018.0,honda,Civic,1.5,BC
18995.0,98755.0,2018.0,honda,Civic,1.5,ON
18995.0,98755.0,2018.0,honda,Civic,1.5,ON
20807.0,73500.0,2018.0,honda,Civic,1.5,AB
20807.0,73500.0,2018.0,honda,Civic,1.5,AB
18750.0,58098.0,2018.0,honda,Civic,1.5,QC
22994.0,13903.0,2018.0,honda,Civic,1.5,NB
23500.0,13608.0,2019.0,honda,Civic,1.5,ON
23200.0,54722.0,2019.0,honda,Civic,1.5,BC
23200.0,54722.0,2019.0,honda,Civic,1.5,BC
23999.0,23000.0,2019.0,honda,Civic,1.5,ON
23888.0,26057.0,2019.0,honda,Civic,1.5,NB
22495.0,38677.0,2019.0,honda,Civic,1.5,ON
22495.0,38677.0,2019.0,honda,Civic,1.5,ON
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
24788.0,43613.0,2019.0,honda,Civic,1.5,NS
26652.0,26215.0,2019.0,honda,Civic,1.5,BC
21962.0,41437.0,2019.0,honda,Civic,1.5,ON
23000.0,16802.0,2019.0,honda,Civic,1.5,ON
27588.0,7000.0,2020.0,honda,Civic,1.5,QC
24995.0,12825.0,2020.0,honda,Civic,1.5,ON
24995.0,12825.0,2020.0,honda,Civic,1.5,ON
24490.0,33564.0,2020.0,honda,Civic,1.5,ON
26588.0,9826.0,2020.0,honda,Civic,1.5,ON
29967.0,4500.0,2020.0,honda,Civic,1.5,AB
25995.0,2536.0,2020.0,honda,Civic,1.5,QC
21995.0,12300.0,2020.0,honda,Civic,1.5,ON
15995.0,115816.0,2016.0,honda,Civic,1.5,MB
18500.0,71320.0,2016.0,honda,Civic,1.5,BC
18500.0,71320.0,2016.0,honda,Civic,1.5,BC
17500.0,85207.0,2016.0,honda,Civic,1.5,BC
18288.0,44061.0,2016.0,honda,Civic,1.5,ON
18288.0,44061.0,2016.0,honda,Civic,1.5,ON
16900.0,33342.0,2016.0,honda,Civic,1.5,NS
21991.0,66935.0,2016.0,honda,Civic,1.5,BC
16495.0,77490.0,2016.0,honda,Civic,1.5,QC
17995.0,89654.0,2016.0,honda,Civic,1.5,ON
18991.0,85000.0,2016.0,honda,Civic,1.5,MB
18991.0,85000.0,2016.0,honda,Civic,1.5,MB
18991.0,85000.0,2016.0,honda,Civic,1.5,MB
15749.0,111930.0,2016.0,honda,Civic,1.5,ON
16725.0,95964.0,2016.0,honda,Civic,1.5,QC
16725.0,95964.0,2016.0,honda,Civic,1.5,QC
19495.0,45028.0,2016.0,honda,Civic,1.5,SK
19500.0,67000.0,2017.0,honda,Civic,1.5,AB
19500.0,67000.0,2017.0,honda,Civic,1.5,AB
19500.0,67000.0,2017.0,honda,Civic,1.5,AB
18995.0,73145.0,2017.0,honda,Civic,1.5,ON
18995.0,73145.0,2017.0,honda,Civic,1.5,ON
18995.0,73145.0,2017.0,honda,Civic,1.5,ON
18995.0,73145.0,2017.0,honda,Civic,1.5,ON
19991.0,61886.0,2017.0,honda,Civic,1.5,NB
16648.0,81530.0,2017.0,honda,Civic,1.5,QC
16648.0,81530.0,2017.0,honda,Civic,1.5,QC
18790.0,34750.0,2017.0,honda,Civic,1.5,ON
15111.0,172376.0,2018.0,honda,Civic,1.5,NB
21900.0,11000.0,2018.0,honda,Civic,1.5,ON
21997.0,32610.0,2018.0,honda,Civic,1.5,MB
21997.0,32610.0,2018.0,honda,Civic,1.5,MB
21997.0,32610.0,2018.0,honda,Civic,1.5,MB
22500.0,23316.0,2018.0,honda,Civic,1.5,ON
21921.0,48119.0,2018.0,honda,Civic,1.5,ON
21921.0,48119.0,2018.0,honda,Civic,1.5,ON
21921.0,48119.0,2018.0,honda,Civic,1.5,ON
19994.0,30538.0,2018.0,honda,Civic,1.5,QC
20448.0,38377.0,2018.0,honda,Civic,1.5,QC
20448.0,38377.0,2018.0,honda,Civic,1.5,QC
20495.0,41978.0,2018.0,honda,Civic,1.5,ON
20495.0,41978.0,2018.0,honda,Civic,1.5,ON
20125.0,41203.0,2018.0,honda,Civic,1.5,NS
20125.0,41203.0,2018.0,honda,Civic,1.5,NS
18995.0,51573.0,2018.0,honda,Civic,1.5,QC
18990.0,47746.0,2018.0,honda,Civic,1.5,ON
21495.0,45696.0,2019.0,honda,Civic,1.5,ON
21495.0,45696.0,2019.0,honda,Civic,1.5,ON
23990.0,4700.0,2019.0,honda,Civic,1.5,QC
24011.0,10396.0,2019.0,honda,Civic,1.5,NS
22529.0,15338.0,2019.0,honda,Civic,1.5,QC
21976.0,65069.0,2019.0,honda,Civic,1.5,QC
22790.0,32500.0,2019.0,honda,Civic,1.5,QC
25980.0,58195.0,2019.0,honda,Civic,1.5,BC
18999.0,48316.0,2019.0,honda,Civic,1.5,ON
23457.0,10122.0,2019.0,honda,Civic,1.5,ON
23457.0,10122.0,2019.0,honda,Civic,1.5,ON
26999.0,9469.0,2020.0,honda,Civic,1.5,QC
26999.0,9469.0,2020.0,honda,Civic,1.5,QC
25921.0,24763.0,2020.0,honda,Civic,1.5,ON
